Crash_Date,Crash_Time,Aircraft_Type,Aircraft_SN,Base,Wing,Squadron,Mission_Type,Weapon,Target_Objective,Ceiling_Vis,Maneuver,Pass,Angle,Altitude,Airspeed,Mission_Phase,Where_Hit,Fire_Observed,Hit_Country,Loss_Country,Defense_Type,Pilot_Hit,Pilot_Rank,Pilot,Pilot_Egress,Pilot_Status,Pilot_Condition,Pilot_Recovered,Latitude,Longitude
1968-04-22,1520N,F-111A,660024,TKL,355TFW,428TFS,,_,Phuong Chay highway ferry,/..,_,0,0,0,0,At target,_,_,LS,LS,(Combat associated),_,LtCol,Palmgren E. D.,_,KIA,_,_,,
1968-04-24,1345N,F-4D,667541,DNG,366TFW,480TFS,,_,Storage area,/..,_,0,0,0,0,At target,_,_,NVn,NVn,Gunfire (poss. combat associated),_,LtCol,Vinson B. G.,_,MIA,_,_,17.6,106.33333333333333
1968-04-25,0155N,A-1J,52142048,PLK,14ACW,602ACS,,_,Trucks,/..,Pull up,0,0,0,0,At target,Center fuselage,Y,LS,LS,37mm AAA,_,LtCol,Schultz H. D.,Ejection,Recovered,_,_,16.333333333333332,106.33333333333333
1968-04-25,1237N,F-4D,668736,UBN,8TFW,497TFS,,_,Fifteen trucks,/..,Pull up,0,0,0,0,At target,_,_,NVn,NVn,37mm AAA (prob.),_,Maj,Mitchell A. C.,_,MIA,_,_,17.583333333333332,106.28333333333333
1968-04-26,0616D,C-130,600298,TSN,463TAW,773TAS,,_,Not applicable,/..,Level,0,0,0,0,Enroute,Tail,N,SVn,SVn,37mm AAA,N,Maj,Stow L. R.,Crash,KIA,_,_,16.266666666666666,107.23333333333333
1968-04-26,1017Ds,A-1E,52132582,NKP,56ACW,1ACS,,_,_,/6,Level,0,0,4500,130,Return,Left wing,N,LS,LS,Heavy aimed 37mm AAA,N,LtCol,Saffell J. A.,Ejection,Recovered,Minor injuries,u Helo,17.25,105.83333333333333
1968-04-28,0940D,RF-4C,660398,TSN,460TRW,16TRS,,_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,(Combat associated),_,LtCol,Cook W. R.,_,MIA,_,_,,
1968-04-28,0940D,F-4D,668757,DNG,366TFW,389TFS,,_,Phuong Thieu highway ferry,/..,Level,0,0,7000,480,At target,_,_,NVn,NVn,Heavy aimed 85mm AAA (prob.),_,LtCol,Finlay J. S. III,_,POW (returned),_,_,17.216666666666665,106.73333333333333
1968-04-28,1240N,O-2A,6721367,DNG,504TAS,20TASS,,_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,(Combat associated),p,Capt,Lang J. F.,Crash,KIA,_,USAF Helo,16.283333333333335,107.3
1968-04-30,0540D,O-1G,5112438,BHA,504TAS,19TASS,,_,_,/..,Climb,0,0,0,0,Enroute,Left engine,_,SVn,SVn,Light aimed small arms,_,Capt,Payne I. S.,Crashlanded,Recovered,Minor injuries,USAF,10.466666666666667,105.58333333333333
1968-04-30,1530N,A-26A,6417648,UDN,56ACW,609ACS,,Napalm,Two trucks,/..,_,0,0,0,0,At target,Engine,_,LS,LS,37mm AAA,p,Capt,Pietsch R. E.,_,MIA,_,_,16.933333333333334,105.98333333333333
1968-05-04,0705D,O-1G,5111976,BHA,_,19TASS,,_,_,/..,_,0,0,50,0,_,Engine,N,SVn,SVn,Gunfire,N,Maj,Gregory C. R.,Crashlanded,Recovered,_,USAF,10.616666666666667,107.21666666666667
1968-05-04,1830N,AC-47,4376207,PHC,14ACW,4ACS,,_,Rocket sites,/..,_,0,0,0,0,At target,_,_,SVn,SVn,Automatic weapons,_,Capt,Merry D. L.,Crash,KIA,_,_,14.0,108.01666666666667
1968-05-04,1830N,AC-47,4316159,PHC,14ACW,4ACS,,_,Rocket sites,/..,_,0,0,0,0,At target,_,_,SVn,SVn,Gunfire,_,LtCol,Harris L. E.,Crash,KIA,_,_,14.033333333333333,108.05
1968-05-05,0249D,A-1H,52137612,PLK,14ACW,6ACS,,_,Troops,/..,Level,0,0,1500,0,Return,_,N,SVn,SVn,Gunfire,p,Capt,Oberdier L. D.,Crash,KIA,_,_,14.833333333333334,108.21666666666667
1968-05-07,0355D,A-1J,52142059,PLK,14ACW,6ACS,,_,Gun site,/..,Strafe,4,0,0,0,At target,Right wing,Y,SVn,SVn,Gunfire,_,Capt,Hayes H. G.,Ejection,Recovered,Injured,Army Helo,15.583333333333334,108.7
1968-05-10,0015D,O-1E,562469,DNG,504TAS,20TASS,,_,_,/..,Level,0,0,0,0,_,Engine,N,SVn,SVn,Gunfire,N,Maj,Telshaw B. R.,Crashlanded,Recovered,_,_,16.5,107.5
1968-05-10,0150D,F-105D,600415,TKL,355TFW,357TFS,,_,_,/..,Pull up,0,0,6200,0,At target,_,N,SVn,SVn,Heavy 50cal AAA,N,Maj,Coons D. B.,Ejection,Recovered,Minor injuries,Army Helo,14.683333333333334,107.71666666666667
1968-05-12,0003D,A-1H,52135272,PLK,14ACW,6ACS,,_,Enemy troops,/..,Dive,0,0,0,0,At target,Left wing,_,SVn,SVn,50cal AAA,_,LtCol,Swain J. N. Jr,Ejection,Recovered,Minor injuries,Army Helo,15.466666666666667,107.78333333333333
1968-05-12,0327D,O-2,6721333,DNG,504TAS,20TASS,,_,Troops,/..,Dive,0,0,0,0,At target,_,Y,SVn,SVn,Gunfire,_,Capt,Scarborough G. E.,Crash,KIA,_,_,15.333333333333334,108.78333333333333
1968-05-12,0438D,O-2A,6721336,DNG,504TAS,20TASS,,_,_,/..,_,0,0,0,0,At target,_,N,SVn,SVn,Gunfire,N,Capt,Smothermon P. R.,Crashlanded,Recovered,Uninjured,_,15.433333333333334,107.8
1968-05-12,0700D,C-130,560548,CRB,374TAW,21TASS,,_,_,/..,Dive,0,0,0,0,Return,_,Y,SVn,SVn,Small arms,_,LtCol,Delmore J.,Crash,Recovered,_,_,15.433333333333334,107.8
1968-05-12,0720D,C-130,600297,TSN,463TAW,774TAS,,_,_,/..,Takeoff,0,0,0,0,Enroute,_,Y,SVn,SVn,Gunfire,_,Maj,Bucher B. L.,Crash,KIA,_,_,15.433333333333334,107.8
1968-05-16,1515N,F-4D,667630,UBN,8TFW,435TFS,,_,Xuan Son area,/..,Dive,0,0,0,0,At target,_,_,NVn,NVn,37mm AAA (prob. combat associated),p,Maj,Rickel D. J.,_,MIA,_,_,17.6,106.28333333333333
1968-05-17,0034D,F-100D,562949,PHC,37TFW,416TFS,,_,Troops,/..,_,3,0,0,0,At target,_,_,SVn,SVn,Gunfire,_,Capt,Mattox J. T.,Ejection,Recovered,_,USAF Helo,13.966666666666667,108.95
1968-05-17,0506D,O-1F,572980,NTR,504TAS,21TASS,,_,Automatic weapons site,/..,_,0,0,0,0,At target,_,_,SVn,SVn,Gunfire,p,Maj,Skaar W. A. Jr,Crash,KIA,_,_,14.316666666666666,107.71666666666667
1968-05-18,1005D,RF-4C,660442,UDN,432TRW,14TRS,,_,_,/..,_,0,0,0,0,_,_,_,NVn,NVn,(Combat associated),_,Capt,Uyeyama T.,_,POW (returned),_,_,,
1968-05-18,1213N,F-100D,553548,BHA,3TFW,531TFS,,Napalm,Troops,/..,_,1,0,0,0,At target,_,N,SVn,SVn,Heavy automatic weapons,p,Capt,Obenland R. R.,Crash,KIA,_,_,10.866666666666667,106.86666666666666
1968-05-18,2030N,F-4D,668695,UBN,8TFW,497TFS,,_,Highway segment,/..,_,0,0,0,0,_,_,_,LS,LS,(Combat associated),_,Capt,Davies J. E.,_,KIA,_,_,16.9,106.13333333333334
1968-05-21,0832D,O-2,6721382,NKP,504TAS,23TASS,,_,Route 96B,/..,_,0,0,0,0,At target,Right wing,Y,LS,NVn,37mm AAA (prob.),_,Maj,Dwyer G. T.,Ejection,Recovered,Minor injuries,USAF Helo,15.55,106.85
1968-05-22,1257N,F-4D,660246,UBN,8TFW,433TFS,,_,Six trucks,/..,Roll in,0,0,6000,0,At target,_,_,NVn,NVn,(Poss. 85mm AAA),_,Capt,Crews J. H. III,_,KIA,_,_,17.55,106.28333333333333
1968-05-22,1450N,C-130,560477,UBN,315AD,41TASS,,_,_,/..,_,0,0,0,0,_,_,_,LS,LS,(Combat associated),_,LtCol,Mason W. H.,_,MIA,_,_,16.333333333333332,106.5
1968-05-23,2259D,A-37,6714527,_,3TFW,604ACS,,_,Gun site,/..,Strafe,3,0,0,0,At target,_,_,SVn,SVn,Gunfire,_,2Lt,Whitehill D. H.,Crash,KIA,_,_,11.383333333333333,107.03333333333333
1968-05-23,2331D,UC-123,540588,BNH,834AD,12ACS,,_,_,/..,Pull up,0,0,0,0,At target,,Y,SVn,SVn,Heavy 50cal AAA,_,LtCol,Rucker E. Jr,Crash,KIA,_,_,8.583333333333334,105.05
1968-05-24,0300D,O-2,6721335,DNG,504TAS,20TASS,,_,_,/..,Level,0,0,1000,0,At target,Aft engine,N,SVn,SVn,Heavy aimed 50cal AAA (prob.),N,Maj,Loftus R. T.,Crashlanded,Recovered,Uninjured,Army Helo,15.9,107.95
1968-05-24,0920D,A-1H,52137620,PLK,14ACW,6ACS,,_,Enemy troops,/..,Strafe,3,0,500,0,At target,_,N,SVn,SVn,50cal AAA,N,LtCol,Ford W. A.,Ejection,KIA,_,_,15.566666666666666,108.21666666666667
1968-05-25,0455D,F-4D,667569,UBN,8TFW,435TFS,,_,Anti-aircraft gun position,/..,Pull up,1,0,6500,0,At target,Left engine,N,NVn,LS,37/57mm AAA,p,Capt,Ankeny D. J.,Ejection,Recovered,Injured,USAF Helo,17.366666666666667,105.6
1968-05-28,0225D,F-105D,610194,KRT,388TFW,34TFS,,_,Troops and trucks,/..,Strafe,0,0,1800,0,At target,Center fuselage,Y,NVn,NVn,Automatic weapons,N,Maj,Ingvalson R. E.,Ejection,POW (returned),Injured,_,17.516666666666666,106.56666666666666
1968-05-30,0830D,O-2A,6721405,DNG,504TAS,20TASS,,_,_,/..,_,0,0,0,0,_,_,_,LS,LS,AAA (poss. combat associated),_,Capt,Smith L. P. II,_,MIA,_,_,,
1968-05-30,0945D,F-105D,600511,KRT,388TFW,469TFS,,_,Two trucks,/..,Strafe,0,0,100,0,At target,Right u,_,LS,LS,Automatic weapons,_,Col,Phillips N. P.,Ejection,Recovered,Minor injuries,USAF Helo,16.566666666666666,106.21666666666667
1968-05-31,0858D,F-105D,600409,KRT,388TFW,469TFS,,_,Tiger Island gun site,/..,Strafe,0,0,100,0,At target,Fuselage,_,NVn,Sea,Gunfire,p,Maj,Beresik E. P.,Ejection,KIA,_,_,17.166666666666668,107.33333333333333
1968-05-31,1113N,A-1H,52135282,UDN,432TRW,602ACS,,_,SAR for Street Car 304,/..,_,0,0,500,0,On station,_,_,LS,LS,Automatic weapons,_,Capt,Leonard E. W.,Ejection,POW (returned),Uninjured,_,16.566666666666666,106.3
1968-06-01,0118D,F-4C,640779,CRB,12TFW,391TFS,,_,Troops,/..,Strafe,7,0,0,0,At target,_,N,SVn,SVn,Gunfire,N,Maj,Ciarfeo G. P.,Ejection,KIA,_,_,12.7,109.26666666666667
1968-06-01,0155D,A-1E,52139584,UDN,56ACW,602ACS,,_,SAR for Street Car 304,/..,Orbit,0,0,4000,0,On station,Engine,N,LS,LS,37mm AAA,N,Maj,Palank W. G.,Ejection,Recovered,Uninjured,USAF Helo,16.466666666666665,106.0
1968-06-06,0130D,A-1E,52132667,NKP,56ACW,1ACS,,_,Igloo White support,/..,Pull up,0,0,4500,0,At target,_,_,u,SVn,Mid-air collission (poss. combat associated),_,Capt,Kirkpatrick E. E.,Crash,Recovered,Major injuries,USAF Helo,16.783333333333335,106.78333333333333
1968-06-06,0130D,A-1E,52133925,NKP,56ACW,1ACS,,_,Igloo White support,/..,Pull up,0,0,4500,0,At target,_,N,u,SVn,Mid-air collission (poss. combat associated),_,Maj,Nunn R. L. Jr,Crash,KIA,_,_,16.783333333333335,106.76666666666667
1968-06-08,0910D,F-105D,610055,KRT,388TFW,34TFS,,_,Truck park,/..,Pull up,0,0,6000,0,At target,_,N,NVn,NVn,37mm AAA,_,Maj,Light C. B.,Ejection,Recovered,_,USAF Helo,17.3,106.86666666666666
1968-06-09,0317D,F-4D,668746,UBN,8TFW,497TFS,,_,SAR for Master 01,/..,Pull up,0,0,5000,0,On station,_,_,NVn,Sea,37mm AAA,_,Maj,Bergman W. B.,Ejection,Recovered,Minor injuries,USAF Helo,17.333333333333332,107.1
1968-06-09,2250D,O-1E,564176,DNG,504TAS,20TASS,,_,Enemy bunkers,/..,_,2,0,2250,0,At target,_,_,SVn,SVn,12.7mm AAA,_,Maj,Ball R.,Crash,KIA,_,_,16.95,107.03333333333333
1968-06-12,2340D,O-2,6721415,DNG,504TAS,20TASS,,_,_,/..,Level,0,0,2250,0,Enroute,_,N,SVn,SVn,Gunfire,p,Maj,Brenner D. G.,Crash,KIA,_,_,15.2,108.91666666666667
1968-06-16,0335D,O-1F,572932,NTR,504TAS,21TASS,,_,_,/..,Dive,1,0,0,0,At target,_,_,SVn,SVn,Gunfire,_,Maj,Ferguson W. A.,Crash,KIA,_,_,13.366666666666667,109.08333333333333
1968-06-18,1117D,F-100D,552914,PHR,35TFW,615TFS,,_,_,/..,Takeoff,0,0,0,0,Enroute,Left fuselage,Y,SVn,SVn,Small arms,_,Maj,Butler G. J.,Ejection,Recovered,_,_,11.483333333333333,108.85
1968-06-23,0040D,F-105D,591765,TKL,355TFW,333TFS,,_,Three trucks,/..,Strafe,3,0,2500,0,At target,_,_,NVn,Sea,37mm AAA,N,Maj,Alder J. W.,Ejection,Recovered,_,USAF Helo,17.366666666666667,107.45
1968-06-23,1308N,F-4D,668724,UBN,8TFW,497TFS,,_,IR 922A and Black Route,/..,_,0,0,0,0,At target,_,_,NVn,NVn,(Combat associated),p,LtCol,Casey D. F.,_,MIA,_,_,17.866666666666667,105.91666666666667
1968-06-24,0400D,F-100D,563339,BHA,3TFW,90TFS,,_,Troops,/..,Orbit,0,0,2000,0,At target,_,Y,SVn,SVn,Gunfire,_,LtCol,Savage W. G.,Ejection,Recovered,_,_,9.15,105.15
1968-06-25,0312D,F-100D,553535,PHC,37TFW,416TFS,,_,Troops,/..,Dive,3,0,0,0,At target,_,N,SVn,SVn,(Combat associated),p,1Lt,Scott R. M.,Crash,KIA,_,_,13.616666666666667,109.16666666666667
1968-06-25,0610D,C-130,621861,THA,314TAW,50TAS,,_,_,/..,_,0,0,0,0,_,Left wing,Y,SVn,SVn,Gunfire,N,1Lt,Hatch F. A. III,Crashlanded,Recovered,Uninjured,_,11.316666666666666,106.06666666666666
1968-06-25,1723N,RF-4C,637755,UDN,432TRW,11TRS,,_,_,/..,Level,0,0,15000,0,Enroute,Aft fuselage,Y,LS,LS,Gunfire (combat associated),N,Capt,Jones M. S.,Ejection,Recovered,Minor injuries,USAF Helo,17.45,105.18333333333334
1968-06-26,0550D,O-2,686879,DNG,504TAS,20TASS,,_,_,/..,Dive,1,45,550,0,At target,_,N,NVn,NVn,(Combat associated),p,Maj,Woods R. F.,Crash,KIA,_,_,17.033333333333335,106.55
1968-06-28,0545D,A-1H,52135291,PLK,14ACW,6ACS,,Napalm,Truck on Route 922,/..,_,1,0,300,0,At target,Tail,Y,LS,LS,50cal AAA,p,Maj,Johns P. F.,_,MIA,_,_,16.333333333333332,107.01666666666667
1968-06-30,2305D,F-100D,563372,PHR,35TFW,352TFS,,_,Bunkers,/..,Pull up,0,0,1100,0,At target,Left wing,Y,SVn,SVn,Gunfire,N,Capt,Davis F. F.,Ejection,Recovered,_,Army Helo,10.583333333333334,106.53333333333333
1968-07-01,0040D,F-105D,610118,TKL,355TFW,333TFS,,_,SAM on carrier,/..,Pull up,1,0,0,0,At target,_,Y,NVn,NVn,Automatic weapons,N,LtCol,Modica J. Jr,Ejection,Recovered,Minor injuries,USAF Helo,16.733333333333334,106.73333333333333
1968-07-02,0015D,F-100D,563122,THA,31TFW,306TFS,,Napalm,Landing Zone preparation,/..,_,1,10,0,450,At target,_,_,SVn,SVn,Gunfire,_,1Lt,Lagrange L.,Crash,KIA,_,_,14.583333333333334,108.83333333333333
1968-07-02,0129D,A-1H,52137601,PLK,633CSG,6ACS,,_,RESCAP for Scotch 03,/..,_,0,0,5000,0,On station,_,Y,SVn,SVn,Heavy 37mm AAA,_,Maj,Tipping H. A.,Crash,KIA,_,_,16.916666666666668,106.9
1968-07-04,0210D,F-4C,637496,CRB,12TFW,391TFS,,_,Troops,/..,Strafe,9,0,3000,0,At target,Left engine,Y,SVn,SVn,Gunfire,N,1Lt,Jaeger J. B.,Ejection,Recovered,Minor injuries,Army Helo,12.1,109.11666666666666
1968-07-04,1820N,F-100D,552900,PHR,35TFW,352TFS,,_,_,/..,Climb,0,0,3500,0,Enroute,Fuselage,Y,SVn,SVn,Small arms (crashlanding due to low fuel),N,Maj,Ellard J. S.,Crashlanded,Recovered,Major injuries,_,10.083333333333334,105.71666666666667
1968-07-05,2010N,F-4C,637713,CRB,12TFW,557TFS,,_,Mi Le highway ferry,/..,_,0,0,5000,0,At target,_,Y,NVn,NVn,Gunfire,p,Maj,Silver E. D.,_,MIA,_,_,17.216666666666665,106.33333333333333
1968-07-05,0530D,F-100F,581226,PHR,37TFW,614TFS,,_,SAM site,/..,_,0,0,4000,0,At target,Tail,N,NVn,NVn,Heavy 37mm AAA,N,Col,Hardy P. B.,Ejection,Recovered,Minor injuries,USAF Helo,16.666666666666668,107.5
1968-07-05,0900D,F-4D,667756,UBN,8TFW,433TFS,,_,Gun site,/..,Dive,0,0,0,0,At target,Aft fuselage,Y,NVn,NVn,37mm AAA,_,LtCol,Crumpler C. B.,Ejection,POW (returned),Uninjured,_,17.6,106.43333333333334
1968-07-08,1135Ds,F-4D,667671,UBN,8TFW,433TFS,,_,Trucks,/..,Roll in,1,20,500,0,At target,_,_,NVn,NVn,Gunfire,p,1Lt,Mosley C. W.,Ejection,Recovered,Uninjured,_,17.216666666666665,106.46666666666667
1968-07-09,0705D,A-1E,52139575,NKP,56ACW,602ACS,,_,Landing Zone preparation,/..,Climb,0,0,1500,250,At target,_,_,LS,LS,Small arms,p,LtCol,Buice W. A.,Ejection,Recovered,Injured,USAF Helo,20.25,103.58333333333333
1968-07-09,0720D,F-100D,563124,THA,31TFW,309TFS,,_,Gun site,/..,Dive,0,20,0,0,At target,_,Y,SVn,SVn,Gunfire,_,Maj,Ryan M. K.,Ejection,Recovered,Minor injuries,USMC Helo,16.633333333333333,106.68333333333334
1968-07-10,0145D,A-1H/J,52135251,NKP,56ACW,602ACS,,_,Military structure,/..,Strafe,0,0,1200,0,At target,_,N,LS,LS,Small arms,N,Maj,Jennings H. R.,Ejection,Recovered,Minor injuries,AA Helo,20.083333333333332,103.88333333333334
1968-07-13,0440D,F-105D,600453,KRT,388TFW,34TFS,,_,POL drums transshipment point,/..,Roll in,0,30,6000,0,At target,Aft fuselage,Y,NVn,THL,AAA,N,1Lt,Confer G. R.,Crld at UDN,Recovered,Minor injuries,_,17.366666666666667,102.8
1968-07-14,0834N,F-105D,624367,TKL,355TFW,333TFS,,_,Truck,/..,Strafe,0,0,8000,0,At target,_,Y,NVn,NVn,37mm AAA (poss.),N,Maj,Hanna R. K.,Ejection,Recovered,Injured,USAF Helo,17.616666666666667,106.25
1968-07-14,0920D,F-100D,553722,PHC,37TFW,612TFS,,Napalm,_,/..,_,2,0,1500,0,At target,_,Y,SVn,SVn,Heavy 37mm AAA (poss.),N,Capt,Piner J. T.,Ejection,Recovered,Uninjured,USMC Helo,16.333333333333332,107.16666666666667
1968-07-14,1040D,F-100,542004,PHC,37TFW,174TFS,,_,_,/..,_,2,0,200,0,At target,_,Y,SVn,SVn,Heavy 37mm AAA,N,1Lt,Brown W. K.,Ejection,KIA (chute failure),_,_,16.35,107.13333333333334
1968-07-15,0250D,F-105F,638353,KRT,388TFW,44TFS,,_,Suspected SAM site,/..,Pull up,0,0,0,0,At target,_,_,NVn,NVn,Aimed 37mm AAA,_,Maj,James G. D.,Ejection,POW (returned),Injured,_,17.483333333333334,106.5
1968-07-17,0030D,O-2,6721384,NKP,56ACW,23TASS,,_,Igloo White,/..,Level,0,0,3600,0,On station,Forward engine,N,LS,LS,Small arms,N,LtCol,Ferguson S. O.,Crld at AB,Recovered,Uninjured,USAF Helo,16.7,105.28333333333333
1968-07-19,0055D,O-1G,5112555,NTR,504TAS,21TASS,,_,_,/..,Level,0,0,200,0,Enroute,Engine,N,SVn,SVn,Light aimed automatic weapons,N,Capt,Ziaseker A. R.,Crashlanded,Recoverd,Uninjured,USAF Helo,12.166666666666666,109.08333333333333
1968-07-21,0018D,F-100D,562905,PHC,37TFW,355TFS,,_,Anti-aircraft gun position,/..,Strafe,1,0,3000,0,At target,_,N,SVn,SVn,Gunfire,p,LtCol,Flanagan S. E.,Crash,KIA,_,_,16.3,107.1
1968-07-21,1035D,A-1E,52132668,NKP,56ACW,1ACS,,_,Escort,/..,Level,0,0,4000,0,Return,Engine,N,NVn,NVn,Gunfire,N,Maj,Mobley B. M.,Ejection,Recovered,Uninjured,o Helo,17.083333333333332,106.4
1968-07-23,0355D,RF-4C,650895,TSN,460TRW,_,,_,Khe Sanh area,/..,_,0,0,1500,0,_,Fwd fuselage,Y,SVn,SVn,Gunfire (poss.),_,MGen,Worley R. F.,Crashlanded,KIA,_,_,16.616666666666667,107.51666666666667
1968-07-24,1245N,F-4D,667682,UBN,8TFW,497TFS,,_,Black Route,/..,_,3,0,0,0,At target,_,Y,NVn,Sea,Gunfire,_,Capt,Hackett H. B. III,_,KIA,_,_,17.883333333333333,106.66666666666667
1968-07-24,1315N,F-4D,667703,UBN,8TFW,497TFS,,_,_,/11,Level,1,0,0,0,Return,_,_,SVn,SVn,Gunfire,_,Capt,Gill T. D.,Ejection,Recovered,Uninjured,USAF Helo,16.066666666666666,108.2
1968-07-25,0636N,F-100,541912,THA,31TFW,136TFS,,_,Storage area,/..,_,2,0,0,0,At target,_,_,SVn,SVn,Gunfire,N,Capt,LHuillier J. A.,Ejection,KIA,_,Army Helo,15.5,108.1
1968-07-28,1025D,F-100D,553608,BHA,3TFW,510TFS,,_,Raft,/..,Strafe,1,0,1500,0,At target,Right wing,Y,SVn,SVn,Gunfire,p,Maj,Shain F. R.,Crash,KIA,_,_,11.916666666666666,107.1
1968-07-30,0745D,O-2A,686891,CLI,504TAS,20TASS,,_,_,4500/..,_,0,0,0,0,_,_,_,SVn,SVn,(Combat associated),_,Capt,Beyer T. J.,_,MIA,_,_,,
1968-08-01,1910D,F-4D,668822,_,366TFW,389TFS,,_,Trucks,/..,_,1,0,0,0,At target,_,_,NVn,NVn,Gunfire,p,Maj,Thompson W. J.,_,MIA,_,_,17.366666666666667,106.38333333333334
1968-08-02,0525D,F-100,541775,THA,31TFW,136TFS,,_,Bunkers supply area,/10,Strafe,2,0,1000,450,At target,_,N,SVn,SVn,Moderate aimed automatic weapons,N,1Lt,Laskowski M. J.,Ejection,Recovered,Uninjured,USAF a/c,16.416666666666668,107.3
1968-08-06,0343D,RF-101,560215,TSN,460TRW,45TRS,,_,RP-1 reconnaissance,/..,Level,2,0,6000,480,On station,Aft fuselage,Y,NVn,Sea,Light aimed AAA,N,Maj,Harlow G. D.,Ejection,Recovered,Injured,u Ship,16.716666666666665,106.76666666666667
1968-08-09,0336D,F-105D,624292,TKL,355TFW,357TFS,,_,Anti-aircraft gun position,/10,Pull up,0,0,5000,0,At target,Aft fuselage,Y,NVn,NVn,Light aimed 37mm AAA,N,Col,Wind D. W.,Ejection,POW (returned),Uninjured,_,17.166666666666668,106.91666666666667
1968-08-09,0738D,A-1H,52135326,PLK,633SOG,_,,_,Troops,/..,Dive,1,10,300,0,At target,_,Y,LS,LS,Light aimed automatic weapons (poss.),p,Maj,Wolfkeil W. B.,_,MIA,_,_,14.766666666666667,107.45
1968-08-15,0111D,RF-4C,660447,UDN,432TRW,14TRS,,_,RP-1 reconnaissance,/..,Level,0,0,0,0,On station,_,N,NVn,NVn,Gunfire (poss.),_,Capt,Hicks T. D.,_,MIA,_,_,17.7,106.5
1968-08-16,0058D,F-100F,563865,PHC,37TFW,612TFS,,_,Mission no.441,/..,_,0,0,0,0,Return,_,_,NVn,NVn,(Combat associated),p,Maj,McElhanon M. O.,_,MIA,_,_,17.3,107.16666666666667
1968-08-16,0715D,F-4D,668754,DNG,366TFW,389TFS,,_,Troops,/3,Dive,0,10,300,425,At target,Aft fuselage,N,SVn,Sea,Moderate aimed small arms,N,Maj,Cain L. N.,Ejection,Recovered,Uninjured,USAF Helo,16.7,107.98333333333333
1968-08-17,0505D,F-100F,563834,PHC,37TFW,355TFS,,_,Truck park,/10,Pull up,3,0,3500,0,At target,Engine,N,NVn,Sea,Light aimed 37mm AAA,N,Capt,Shaheen C. A.,Ejection,Recovered,Uninjured,USAF Helo,17.3,107.16666666666667
1968-08-17,0723D,F-4D,667565,UDN,432TRW,555TFS,,_,Mission no.46,/..,Dive,1,0,0,0,At target,_,Y,NVn,NVn,(Combat associated),p,1Lt,Powell W. E.,_,KIA,_,_,17.6,106.4
1968-08-18,0334D,F-4D,668811,DNG,366TFW,480TFS,,_,Troops,3500/3,Dive,1,0,500,450,At target,Fuselage,Y,SVn,SVn,Light aimed 50cal AAA,p,Capt,Thomas A. R.,Ejection,Recovered,Injured,Army Helo,16.833333333333332,106.91666666666667
1968-08-23,0123D,F-100,541922,THA,31TFW,136TFS,,_,Troops,9000/5,Strafe,2,30,2500,500,At target,Engine,Y,SVn,SVn,Automatic weapons,N,1Lt,Thurn J. J.,Ejection,Recovered,Uninjured,Army Helo,12.45,107.6
1968-08-23,0310D,O-2,6721348,CLI,_,20TASS,,Bullpup,Enemy bunkers trenches,/3,_,0,0,2000,0,At target,_,_,SVn,SVn,Light aimed 30cal AAA,p,Capt,Richards L. D.,Crash,KIA,_,_,15.333333333333334,108.63333333333334
1968-08-23,1545N,RF-4C,660466,UDN,432TRW,14TRS,,_,RP-1 reconnaissance,/..,_,0,0,0,0,On station,_,N,NVn,NVn,(Combat associated),_,1Lt,Setterquist F. L.,_,MIA,_,_,,
1968-08-24,1535D,F-4D,668694,UBN,8TFW,497TFS,,_,Storage area,/..,_,0,0,0,0,At target,_,N,NVn,NVn,(Combat associated),_,Maj,Read C. H. Jr,_,MIA,_,_,17.666666666666668,106.4
1968-08-26,0420D,C-7,624177,V35,483TAW,457TCS,,_,HE for V-292,/..,Level,0,0,1000,0,Enroute,Right wing,N,SVn,SVn,Light aimed gunfire,_,Capt,Bull R. G.,Crash,KIA,_,_,11.6,106.45
1968-08-26,1440N,F-4D,667531,DNG,366TFW,480TFS,,_,_,/..,Climb,0,0,0,0,Enroute,Right wing,Y,SVn,Sea,Gunfire,N,Maj,Pick D.,Ejection,KIA,_,_,16.083333333333332,108.33333333333333
1968-08-31,0320D,RF-4C,650858,UDN,460TRW,12TRS,,_,Area reconnaissance,/10,Dive,1,10,2000,480,On station,Engine,N,SVn,SVn,Light aimed 50cal AAA,N,Capt,Dorsett T. G.,Ejection,Recovered,Minor injuries,Army Helo,15.916666666666666,107.76666666666667
1968-08-31,2130N,F-4D,668688,UDN,432TRW,389TFS,,_,Trucks storage area,15000/6,Dive,0,0,6000,0,At target,_,Y,NVn,NVn,Gunfire,p,Capt,Wilson J. R.,Ejection,Recovered,Major injuries,USAF Helo,17.516666666666666,106.21666666666667
1968-09-01,0309D,F-105D,600512,KRT,388TFW,34TFS,,_,Storage area,/..,Level,0,0,15000,350,Enroute,Engine,Y,LS,LS,AAA (poss.),N,Capt,Thaete D. K.,Ejection,Recovered,Injured,USAF Helo,18.666666666666668,103.5
1968-09-03,0715D,F-4C,6400681,CRB,12TFW,558TFS,,_,Enemy position,/..,_,0,0,600,0,At target,_,_,SVn,SVn,Automatic weapons/small arms,_,Maj,Assalone T. E.,Ejection,Recovered,Minor injuries,_,10.816666666666666,106.6
